trans_date,trans_month,trans_year,category,upi_number,transaction_amount,state,zip code,fraud
7,11,2021,3,3196963286,471.2049472,,32034,0
14,7,2022,12,5515207942,7375.429515,,89518,0
21,6,2022,18,5626957837,3971.480545,,10389,0
19,6,2020,11,8596042259,1,,26606,0
6,5,2021,19,9952106518,6108.48697,,34552,0
12,2,2022,19,6120771925,1,,75656,0
31,3,2021,12,2754863451,8657.382503,,24313,1
15,4,2020,20,9420641941,4791.303998,,45194,0
18,11,2021,13,9228255813,5148.020968,,20152,0
10,1,2022,23,3402008981,9432.318334,,58543,0
3,7,2021,22,7941020617,6543.179658,,62775,0
7,7,2021,19,2852018858,7030.460047,,95715,0
19,4,2023,18,4831347888,3335.536212,,26828,0
10,3,2022,15,1554347536,2759.806129,,14388,0
18,5,2023,2,2596175306,2407.711745,,77635,0
28,5,2022,16,8872626401,4298.466364,,87414,0
14,6,2020,12,8718167344,1,,50383,0
31,12,2023,11,1673857734,6582.954838,,23971,0
10,5,2021,23,7250154969,9862.798353,,30772,0
15,11,2022,11,8388043302,1240.935069,,15709,0
21,4,2022,21,5039041897,5961.148698,,33033,0
27,2,2022,12,2298178817,4535.01238,,29143,1
26,11,2022,0,3095983904,6743.807401,,51948,0
21,8,2020,13,5245936733,4809.038262,,49219,0
20,12,2023,20,2020209014,2200.472519,,84691,0
26,7,2021,21,8220059888,3646.377537,,56911,0
3,1,2021,6,9076903998,1,,33495,0
8,2,2021,15,1790063065,4703.311618,,30197,0
9,8,2021,17,8748623046,4256.146608,,58415,0
2,2,2020,3,9430437062,7554.13369,,87302,0
10,1,2020,13,6343841904,8101.420185,,92418,0
7,12,2020,0,8719956639,776.039453,,57601,0
28,7,2023,15,7382500540,2224.215675,,60590,0
30,5,2022,2,8140416067,1,,69395,0
20,10,2021,5,9146752218,3043.135967,,30412,0
14,12,2021,15,2938543682,9218.420328,,13155,0
11,1,2023,4,6558404333,1076.864244,,93091,0
11,4,2020,16,3972332099,4971.135939,,21769,0
8,8,2022,21,9300951423,10103.50353,,68647,0
28,7,2022,8,2122335081,10966.46234,,66181,0
19,8,2022,18,6044238546,3274.51287,,24202,0
23,11,2020,19,6696658565,2503.020317,,68627,0
1,11,2023,20,1989572028,3893.754997,,54420,0
24,4,2022,9,5519744275,4646.110292,,68590,0
15,10,2022,19,6318090877,703.2748178,,23530,0
6,12,2021,21,7443613598,11732.71881,,56865,0
6,6,2023,2,3282320478,2103.366641,,77192,0
7,12,2023,12,5433032886,8211.487054,,80939,0
8,8,2020,14,1195871742,1005.442465,,94887,0
22,11,2022,20,3040318267,2014.671488,,53734,0
4,11,2020,20,4654876838,9521.412985,,96878,1
6,4,2023,22,5318576247,4696.428888,,11608,0
24,4,2022,10,5518304219,2038.075943,,52099,0
30,12,2020,18,3586384803,3720.310588,,88325,0
11,3,2023,0,2778405513,3661.650581,,89188,0
12,7,2022,1,7069299861,6967.32136,,77795,0
6,11,2023,9,4177203310,5707.346053,,28460,0
25,7,2023,21,3319545830,3709.105568,,80062,0
31,8,2020,21,6094036544,11272.31718,,71151,0
1,10,2020,14,4408582937,5150.598731,,12520,0
4,9,2021,4,5494568606,7431.426405,,69074,0
25,10,2020,8,7542502091,7446.026272,,37402,0
12,2,2022,8,7455213088,11405.4679,,74788,0
20,10,2023,16,4909486309,6980.122892,,23854,0
24,10,2022,9,8009087749,3167.96916,,72499,0
5,8,2022,8,1007687219,7155.228685,,46382,0
28,11,2023,8,2088497273,5502.710491,,72066,0
9,2,2021,5,3829526417,6867.646005,,75837,0
21,9,2023,22,4191573703,4576.626948,,75717,0
30,7,2020,17,4749229690,3488.743604,,32924,0
28,12,2023,15,6299650976,7403.745286,,49036,0
22,8,2021,19,4212821385,4389.394706,,69293,0
5,3,2020,10,1584358706,6930.84144,,21495,0
16,1,2022,0,8711594711,6249.211694,,96786,0
20,11,2023,4,8235957758,2584.311896,,26931,0
23,10,2021,4,7275117774,5523.087663,,54378,1
13,1,2023,8,3240464190,6769.079091,,22667,0
9,1,2023,10,3640881492,6433.30564,,61253,0
23,4,2022,8,6167148363,4340.978046,,99139,0
21,6,2021,22,2728922690,6508.951628,,79451,0
25,2,2023,12,2548899064,5255.800539,,22944,0
29,7,2021,5,7426019122,4142.584542,,56307,0
18,12,2023,4,7121776158,1,,41457,1
25,4,2020,14,1942594970,4596.570129,,44909,1
12,3,2020,1,3462371743,2361.667124,,53626,0
18,10,2020,20,5748381456,8279.635609,,90751,0
3,12,2023,12,3689715010,5265.368743,,25386,0
13,2,2021,10,4549734392,7632.686486,,48246,0
30,9,2022,17,8068820308,6778.13106,,21231,1
2,3,2023,16,1884271144,2079.100756,,48580,0
3,7,2021,19,3468454042,6617.011991,,65823,0
15,6,2021,16,4081030377,3050.701475,,23626,0
30,6,2023,19,5496482872,316.9594022,,15720,0
21,3,2022,0,3479570527,3433.988686,,13869,0
13,6,2022,3,7229491596,9708.534791,,50854,0
1,4,2023,21,6784865667,3901.177728,,64290,0
2,1,2021,5,3073164278,6230.194618,,71625,0
17,4,2021,14,5291118831,9355.815988,,95654,0
29,9,2020,15,5047580064,5261.139786,,71019,0
23,11,2022,23,1369743514,1647.065808,,89114,0
27,2,2023,16,8821293562,4544.366794,,11683,0
30,5,2022,2,6172172713,4380.150522,,24597,0
6,3,2023,19,4797469367,3506.263205,,22545,0
22,2,2020,11,2443410337,5170.898326,,71628,0
16,3,2022,13,5465160763,2556.828405,,48436,0
31,3,2023,17,8446591540,276.2652115,,23769,0
14,5,2021,18,5863863247,9265.760229,,91336,0
22,9,2023,21,5492788852,6636.355385,,87300,0
18,9,2021,15,6258939037,8607.870858,,68254,0
23,5,2020,20,5700660757,6352.128531,,33009,0
5,4,2022,3,9200189594,5098.170415,,65422,0
22,6,2022,3,8263898664,5168.564584,,78195,0
4,10,2023,4,2189733710,5428.342018,,69955,0
8,2,2021,2,7671496789,5788.757489,,74820,0
4,9,2021,14,4253302904,5860.569379,,90669,1
9,10,2022,3,6078172555,1,,33160,0
25,6,2020,0,8104327021,830.9289776,,88805,0
21,3,2023,18,3519572888,7206.546321,,67783,0
3,9,2023,9,2303409715,3669.430904,,50876,0
11,2,2021,14,5222299697,2787.761627,,25939,1
7,9,2022,17,8806964293,7116.673492,,10388,0
23,8,2023,13,5108312412,2549.08853,,21297,0
27,3,2020,9,5850089758,4294.536524,,47214,0
27,10,2021,3,7271911982,4942.709351,,54038,1
25,7,2021,16,5575929247,5981.634274,,31196,0
23,6,2020,22,7952774323,5119.754863,,28119,0
16,4,2021,8,9960978636,4813.345606,,50509,0
24,2,2020,22,4361430947,8502.039499,,78984,1
24,11,2022,18,8985791880,6950.195055,,55003,0
31,5,2023,0,3631868882,8015.821892,,58327,0
15,3,2022,2,3434912609,1077.255589,,59676,0
10,10,2020,20,6373484049,3670.171105,,42074,0
23,9,2022,4,1695590417,6421.959855,,38024,0
20,11,2022,0,8163799752,5596.101599,,39340,0
3,12,2023,10,4112983141,8608.713063,,83402,0
13,8,2023,6,7997446402,4695.36976,,21593,0
24,9,2020,2,5572599966,1,,34530,0
31,5,2023,22,6255127311,1,,29685,0
30,12,2022,11,8232146644,4068.21102,,22766,0
31,6,2021,0,4365836565,1,,65127,0
30,4,2022,1,5750461730,9679.787865,,17116,1
21,1,2021,15,5338968850,1083.702126,,22520,0
7,6,2023,12,9639603758,1,,19214,0
7,11,2020,17,4081707533,12491.41281,,56788,0
27,9,2022,6,7919160199,10771.24892,,41513,0
26,8,2020,20,4684296037,6647.330667,,83728,0
22,9,2021,11,7524558662,2034.69586,,48055,0
14,12,2020,14,5834621454,1055.197089,,88353,0
24,7,2022,13,7591755355,9053.398433,,22028,0
31,1,2022,15,4224508021,5008.947716,,61228,0
21,3,2023,21,8517260263,7390.241371,,87477,1
9,6,2022,19,9214061685,812.6517199,,78384,0
19,5,2021,23,1736453186,9233.371494,,54993,0
17,8,2022,3,9179845229,6227.496766,,49375,1
14,7,2020,21,4451064270,12576.57109,,95380,0
30,7,2023,21,2358009486,2801.062527,,98349,1
5,1,2023,7,6546091693,4687.328213,,65689,0
29,3,2022,15,7769696773,6489.54537,,77939,0
12,11,2023,9,1095246948,4286.835245,,67340,0
18,4,2021,1,1299613431,4563.745098,,22755,1
11,5,2021,9,4325748204,4071.839612,,80838,0
16,9,2023,5,4596838461,4507.022167,,58277,0
9,9,2021,16,5424980527,1,,57093,0
30,1,2023,1,5496064453,8683.764439,,38803,0
29,4,2022,13,9566360267,7103.537408,,51967,0
7,4,2020,4,1010944068,9270.98298,,92306,0
11,1,2021,17,6864642516,4938.06224,,49293,0
13,6,2022,4,8448717415,7955.156618,,50802,0
19,7,2021,0,7064713009,4246.493685,,63120,0
31,4,2023,11,3038002935,1976.076701,,81697,0
22,9,2021,23,2975120840,6779.857549,,25899,0
5,11,2023,11,6495820643,8505.077194,,42570,0
6,2,2021,20,3747235807,4033.917692,,11799,0
31,4,2021,17,6795290349,2564.281443,,86440,0
17,8,2022,1,6736059882,1556.015453,,17591,0
12,8,2022,6,4492176948,6147.02621,,84564,0
1,5,2022,10,2982253902,7665.598891,,78464,0
10,8,2021,18,8933816507,6516.524814,,61198,0
3,3,2020,21,9198577416,4507.691533,,53337,0
15,9,2020,13,9226818930,5573.069446,,94472,0
24,9,2021,6,4717174198,7965.316926,,51731,1
2,9,2021,7,5542481294,4931.943447,,43101,0
22,8,2023,6,3486614990,7821.141917,,29609,0
6,11,2021,8,7930798227,5105.189716,,44562,0
20,7,2022,7,5870977082,357.3238671,,62325,0
21,6,2023,2,1656883627,3276.702227,,92474,0
12,5,2023,21,1765604367,6277.885022,,61996,0
22,8,2021,10,8748420191,1505.194736,,66093,0
12,7,2020,15,7957203289,4124.243909,,75878,1
27,8,2020,23,5225527493,5721.027493,,57223,0
22,3,2021,19,6359579151,6451.799157,,83703,0
22,6,2021,16,4379513522,9907.651301,,76836,0
16,3,2023,2,2441885383,6027.969786,,88917,0
17,12,2023,6,9178132138,2526.524521,,27567,0
3,8,2021,13,6944427394,10275.11362,,20448,0
16,9,2023,14,4821922373,4114.452214,,94383,0
30,8,2021,2,3728484367,879.8487894,,24699,0
16,6,2020,17,8030987133,4198.412676,,84022,0
13,11,2021,2,1041531703,3343.501553,,71532,0
29,5,2023,17,5142357001,1,,57761,0
9,2,2023,3,5518241446,10043.14795,,50850,1
3,1,2020,13,2327496371,4557.631966,,56619,0
2,4,2021,15,8088207242,4477.682737,,21726,1
16,12,2023,23,3586683073,5811.202031,,83212,0
21,11,2023,13,8663834480,9170.078842,,16760,0
22,1,2020,12,9046662212,6604.756607,,14361,0
20,10,2023,4,8134220003,6842.696192,,24407,0
24,10,2023,23,1637075026,5126.182966,,25113,0
14,2,2022,4,7601275513,7118.988755,,67089,0
1,7,2021,0,8177760808,4140.884489,,15517,0
1,10,2023,10,5484726304,7382.642488,,96601,0
17,10,2021,12,8911560523,10515.54423,,11234,0
4,9,2022,14,7019975777,6479.06074,,85671,0
12,4,2021,4,4021329972,82.3246743,,64140,0
28,8,2021,15,1023629166,2146.990626,,64034,0
19,5,2023,7,7463796500,5292.163357,,91094,1
16,12,2022,16,8237464801,9253.616607,,45975,0
29,4,2020,1,3769364544,4536.257753,,36067,0
11,10,2020,2,8680139764,6838.210016,,84549,1
26,8,2020,23,7109310897,10903.74637,,41160,0
9,7,2022,23,2758058257,7564.021631,,76250,0
14,9,2020,21,5928167419,7161.307239,,28537,0
22,11,2021,19,3264630744,10920.83833,,57427,0
2,9,2022,17,9655572256,13846.12489,,38934,0
17,9,2020,1,7327774278,6237.418696,,16251,0
16,10,2021,19,6826070999,5329.573264,,27652,0
15,7,2020,4,1124152967,3936.797211,,24777,0
11,5,2022,20,5123721417,6941.396252,,35174,0
12,8,2023,15,7286531484,5826.19034,,95344,0
28,11,2022,10,8433980402,163.9804631,,36435,0
9,4,2021,7,2678820799,5917.249153,,92604,0
13,2,2022,16,9613571613,3572.237126,,87794,0
5,6,2023,21,7859901067,7800.661427,,71068,1
5,6,2023,16,6183232263,1214.769753,,23725,1
23,9,2023,4,6115504487,6253.758552,,13651,0
2,8,2021,11,4378593946,1667.325378,,66480,1
21,11,2020,19,6664305832,5479.241836,,58276,0
21,10,2020,12,9600652375,2832.825149,,83632,0
31,6,2023,12,6149820067,6335.411279,,97981,0
10,3,2023,3,4164727612,6286.111638,,89247,0
1,1,2020,15,9767998270,2693.538796,,85478,0
22,6,2023,8,9590885676,5026.913912,,44794,0
27,10,2023,0,3009535539,2157.679369,,45836,0
15,7,2022,14,6576134170,8399.950751,,16748,0
5,11,2021,12,5024585357,1981.277928,,18813,0
24,5,2021,0,2391390783,487.2101697,,33647,0
14,7,2023,3,5670904954,10399.75636,,61234,0
31,4,2020,8,7937539263,3738.408871,,59017,0
19,10,2023,23,7659736868,5555.739397,,18177,1
22,10,2021,11,4406129295,1,,29934,0
29,1,2021,16,6765761287,5538.105969,,37236,0
12,9,2021,14,3732257313,5261.281216,,24740,0
23,4,2020,7,7328109484,9436.279093,,28530,0
12,4,2020,13,2952602504,6387.34368,,82366,0
1,9,2022,14,9931987433,1902.890358,,32137,0
16,1,2021,19,7283342410,7390.303883,,32209,0
31,3,2022,22,3668949801,4297.730285,,76564,0
14,2,2021,12,9973743761,4879.865775,,20173,0
5,12,2022,13,4457732664,3777.606941,,32856,0
12,5,2021,17,6312389919,3745.434896,,14447,0
15,1,2022,16,5264142056,4362.932177,,60861,0
30,3,2021,1,1588210908,10906.45629,,72776,0
16,12,2020,4,4036233580,3190.749573,,57456,0
7,6,2020,12,4377256757,7436.882851,,61690,0
31,2,2020,17,4360018092,9337.39435,,86251,0
9,10,2023,19,7897793952,3341.203067,,61709,0
22,8,2021,4,4123971208,3675.055683,,38206,0
2,2,2020,9,6537998759,8278.40017,,79486,0
18,7,2021,4,2110479465,8035.345875,,69088,0
1,7,2020,10,8944267021,1121.30398,,22202,0
8,9,2021,14,3972393769,8373.096581,,18175,0
29,5,2023,0,2225819284,7269.875389,,48172,0
10,4,2020,15,1388877309,1,,60095,0
7,7,2021,23,3189321967,7278.290699,,61308,0
11,3,2021,15,2521720301,6607.22892,,51425,1
9,1,2021,14,2895918301,5458.295167,,15986,0
13,11,2021,6,3907483825,8003.036347,,70575,1
3,3,2023,15,9885189714,4693.820853,,72059,0
11,2,2020,0,9170584350,4604.303382,,62447,0
26,7,2022,17,4322957083,9099.752609,,76646,0
11,9,2021,10,2043603123,10124.26076,,35875,1
5,10,2022,7,8182075778,3170.106135,,77383,1
8,5,2021,1,1788319756,8579.598048,,28969,0
19,6,2020,15,1511511917,6824.104019,,67869,0
1,4,2022,8,6567093423,1,,13833,0
3,1,2021,3,5853790895,7818.311263,,24913,0
3,10,2023,6,7290893988,4484.260858,,29705,0
19,8,2020,10,6591410039,7785.490357,,14612,0
30,9,2020,8,3603988880,2145.630752,,44457,0
26,4,2021,6,5551732511,2747.909495,,65574,0
1,5,2022,9,8460465562,1432.652205,,24269,0
19,1,2022,22,3337820080,5425.909973,,33904,0
28,12,2023,19,4707082890,4613.134101,,83695,0
11,9,2020,19,3605360336,6627.783909,,73952,0
28,2,2023,3,2967630723,9076.57768,,76320,0
19,5,2021,5,2399202473,7400.22822,,13054,0
15,7,2021,8,8526324099,9947.519492,,77558,0
13,7,2020,20,5248765994,2522.948927,,62718,0
14,5,2021,3,6640196915,6222.853818,,19936,0
18,9,2022,16,3780866307,4522.305458,,52826,0
17,9,2020,1,2610266966,4431.254989,,23960,0
18,12,2021,8,1579364313,7602.937121,,59710,0
17,8,2021,9,8757324024,3290.584428,,91054,0
25,8,2020,19,7177658899,8472.690526,,31864,0
30,2,2021,9,1102113607,6228.944601,,99380,0
14,10,2021,11,2585238315,3616.572817,,79441,0
11,5,2022,9,8467739747,4051.336335,,94456,0
28,12,2023,17,6503869163,1,,76871,0
1,8,2021,13,1897781289,4470.040452,,96355,0
4,8,2020,13,1076493398,1,,93280,0
2,9,2022,16,2942172614,7918.324788,,24859,0
4,9,2022,9,3450488403,4951.598079,,99532,0
29,4,2020,17,1018952923,9176.085862,,24756,0
2,8,2021,22,6238283205,10186.24834,,80399,0
25,12,2022,9,1128220174,5348.457888,,89029,0
18,10,2022,0,7054911719,5681.125644,,35991,0
25,9,2021,8,3402625215,10668.85581,,34621,0
12,10,2021,3,2011929002,3181.598242,,46685,0
24,3,2020,9,4409539988,2923.533264,,82932,0
12,3,2021,0,8410067683,7978.114464,,85024,0
27,2,2021,14,6864243313,2544.517519,,58943,0
2,1,2022,11,6817018096,1057.099781,,35268,0
25,6,2020,23,2549902343,2606.433059,,71742,0
6,1,2023,11,4960718621,7017.535257,,26186,0
26,10,2023,22,9289749762,6594.646473,,22374,0
17,12,2020,19,5996085806,1,,39834,0
7,12,2022,7,7496899819,4261.117102,,71504,0
19,12,2020,20,1668937122,5623.591469,,88470,0
21,2,2021,13,9408442043,6735.687413,,74310,0
13,9,2022,4,5730373158,4972.525803,,91085,0
5,3,2021,6,9366604728,9549.657228,,49746,1
3,3,2023,9,7811726049,3225.897871,,83911,0
25,6,2020,18,7386466628,10657.01712,,91673,0
5,8,2020,12,4423138944,5523.561987,,92686,0
25,4,2020,2,4043074120,8897.747643,,98453,0
24,9,2023,2,3940309540,968.4079059,,80062,0
1,3,2020,15,9572259161,3651.465816,,85810,0
2,10,2023,13,3947178794,7838.266965,,79549,0
27,8,2023,5,6406805393,6619.677557,,97002,0
5,6,2021,16,7516595141,1219.835735,,81794,0
17,6,2020,22,5827694809,7552.189505,,67172,1
30,12,2022,14,6327426630,4253.703842,,44237,0
9,6,2021,7,2885383575,7624.083969,,67531,0
18,9,2020,16,2797660454,4717.674325,,51891,0
5,2,2023,4,9194488179,2382.243754,,73398,0
6,11,2023,2,6939715294,144.4002446,,43004,0
28,3,2020,15,6882296061,7932.930318,,57530,0
30,6,2020,3,8177598449,2745.08104,,73116,0
29,5,2023,18,4780858260,5226.280914,,23463,0
15,2,2020,3,1850038391,3395.225911,,70584,0
13,6,2020,1,9271632536,6451.987338,,39964,0
29,4,2022,11,9012517195,6921.025348,,40772,0
16,10,2020,16,9249131700,4126.599233,,48550,0
22,3,2022,19,4700057830,1934.371499,,21923,0
7,4,2023,11,7854213451,8211.543206,,42546,0
1,12,2020,7,1485496935,5421.32957,,10823,0
13,7,2022,13,1211289471,4798.954936,,76733,0
20,11,2022,0,9754227712,10203.44067,,10895,0
3,3,2020,17,5887173411,5667.306607,,95883,0
23,7,2023,22,8681396923,1472.942093,,30728,0
30,5,2020,5,3135064705,8425.758953,,28145,0
2,9,2021,6,6105996578,11324.18144,,28080,0
25,12,2020,17,8249237501,6663.166227,,91745,0
30,12,2020,0,8679548375,3874.025129,,43885,0
14,1,2022,16,9849486379,3890.129439,,98538,0
14,4,2021,10,3736912845,2129.884876,,18842,0
11,7,2020,6,3776804741,6197.200957,,12901,0
23,9,2023,18,6229728524,5311.554869,,66205,0
16,2,2020,17,7766784893,2819.104945,,82886,0
14,2,2020,7,1735323114,1,,40020,0
21,11,2021,9,8099336094,4182.984638,,47256,0
31,9,2022,9,4113899644,6261.158281,,87666,0
10,5,2021,5,2769450970,9104.71073,,29242,0
11,10,2023,10,5153507268,3736.681834,,86573,0
14,10,2020,23,5345836693,9791.630217,,45773,0
2,12,2023,5,1015971972,1580.775302,,18175,0
17,3,2022,9,3127620398,4314.341799,,51313,1
25,8,2021,20,9002441477,4876.305986,,13152,0
18,7,2023,14,9166135576,8007.949102,,36806,0
5,3,2023,5,8689568155,500.5526162,,41855,0
25,5,2021,3,5947941054,4887.952986,,42001,0
24,6,2023,10,4043803837,6083.178426,,57817,0
2,6,2020,11,3872885769,8575.927338,,73634,0
11,7,2020,5,4754661140,7534.47078,,19289,0
31,9,2022,2,2080636252,2276.633759,,18544,0
25,9,2021,5,2447202746,1383.438556,,57523,0
5,2,2020,12,3155439979,581.775964,,80416,0
17,2,2023,12,3885729380,4320.271879,,21381,0
15,2,2020,4,2604345256,8452.443265,,15424,0
4,4,2023,20,7181794750,1661.650816,,34872,0
28,10,2023,20,5724145910,10752.8045,,89369,0
19,3,2023,22,3676104735,4985.760879,,67333,0
26,1,2022,15,6655370891,7842.649686,,93509,1
6,8,2022,14,1313254990,8225.69703,,22008,0
5,3,2023,16,8574527663,2950.966224,,46796,0
4,9,2020,9,8612312250,2833.744113,,65823,1
16,4,2021,20,2618583746,1476.483058,,55129,0
17,4,2021,8,6950925221,6874.873511,,28482,0
24,12,2021,1,9425625917,1,,22934,0
21,10,2020,22,7707206433,2717.074971,,69400,0
7,7,2021,19,7834066819,6331.658049,,47469,0
30,5,2021,14,2388714007,6031.251749,,55893,0
7,8,2020,3,9848005699,7090.620851,,78743,0
20,6,2022,12,4793346782,8306.620896,,21121,0
11,2,2022,21,5517505930,3475.144653,,37640,0
10,7,2022,14,7443202490,2209.165036,,14299,0
5,8,2021,3,9179474030,4974.549872,,21913,0
30,1,2022,21,2008773715,6718.277478,,18059,0
25,1,2021,15,2499297479,6252.421167,,98153,0
1,6,2020,22,7498808102,7215.368101,,72779,0
12,10,2023,23,4874319185,7113.929118,,84928,1
27,7,2022,2,2574345444,1560.167103,,87098,0
7,3,2020,14,4973925985,4094.069702,,16397,0
28,12,2022,18,3506818693,1,,84699,1
8,6,2020,22,3376126977,5217.435799,,80910,1
4,5,2023,11,3891293190,4348.240384,,37981,0
3,10,2022,21,6243849955,3857.152375,,33010,0
6,6,2022,5,2505467192,6450.67226,,33618,0
23,7,2021,6,7898390224,6244.182511,,36568,0
22,7,2022,22,1629934229,6974.136196,,49854,0
7,2,2021,20,9510463131,3718.405225,,52730,1
15,5,2020,4,3979592195,5293.430909,,86556,0
19,5,2022,7,2785249358,1553.895249,,46225,0
3,11,2021,17,6768420394,3907.073251,,83753,0
12,11,2021,2,8399235505,5496.278295,,32102,0
1,11,2020,14,1558053055,2455.109448,,29180,0
21,7,2020,13,9274351817,6776.284845,,23085,0
12,5,2022,16,1936761811,1248.656497,,69038,1
30,9,2023,2,6260140581,3565.489021,,56375,0
29,10,2021,20,3666866912,6014.395153,,90896,0
31,6,2021,16,1456828092,6327.641199,,58089,0
31,7,2020,12,2016476876,9291.224908,,80884,0
25,12,2023,22,6249713513,2415.089697,,84993,0
1,3,2023,11,8278444745,5400.51263,,27390,1
8,11,2021,7,2709215432,5796.698773,,29064,1
23,6,2023,0,2731082817,7072.806725,,59925,0
25,5,2023,12,6396399909,4554.240954,,75598,0
5,7,2021,17,9087174303,6321.168357,,76193,0
5,9,2020,8,6099963658,8109.950433,,61463,0
27,8,2020,8,5372663706,2599.79179,,40606,0
15,6,2021,18,4445969330,807.1467422,,88794,1
13,12,2021,6,1775661599,6711.082675,,25382,0
17,2,2021,9,2746829188,3929.392863,,24655,0
10,6,2022,11,3422043827,6908.609976,,73245,1
17,8,2021,22,3638378149,1,,48639,1
27,4,2021,21,1631818086,4949.739659,,87104,0
29,7,2020,18,1680402027,4105.359116,,96532,0
19,12,2022,14,7632382444,9774.16203,,85380,0
4,6,2021,19,5847015380,7450.173195,,50408,0
4,2,2023,2,3089579144,4458.320016,,71322,0
13,11,2022,17,9972449701,4029.180305,,23208,0
20,10,2023,22,6889118581,9870.514952,,73053,0
16,5,2020,3,2324021145,3851.987253,,35980,0
25,10,2020,16,7817206447,5657.943184,,97776,0
18,8,2021,11,8428291862,4408.173125,,49621,0
11,9,2020,3,6222099528,6584.443007,,90898,0
1,1,2023,12,3051147089,4143.161828,,35600,0
5,4,2020,10,5117446263,6262.808387,,66651,0
21,10,2020,22,4505631558,6304.507606,,95405,0
18,7,2021,16,6047547030,5166.523485,,70571,0
3,6,2020,5,6075252041,8514.435886,,16398,0
